Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Wolfsburg,0.3,4.47,-4.17,0.3,4.13,-3.83,0.0,0.34,-0.34,0.3,4.47,-4.17,1,4,-3,1.17,44.0,35.19,39.59,0.59,1.32,131,3,2,19,3.39,14.39,13.31,8,7,15,2,10,13.0,7.07,76.8,65.08,28.28,12.48,0,Bayern München 4-1 Wolfsburg,2026-02-22
Bayern München,4.47,0.3,4.17,4.13,0.3,3.83,0.34,0.0,0.34,4.47,0.3,4.17,4,1,3,-1.17,56.0,64.81,44.26,1.32,0.59,214,17,19,2,14.39,3.39,11.75,7,8,17,3,10,170.9,92.93,41.2,34.92,198.3,87.52,0,Bayern München 4-1 Wolfsburg,2026-02-22
Hoffenheim,1.07,2.45,-1.38,0.28,1.9,-1.62,0.02,0.56,-0.54,0.31,2.45,-2.14,1,0,1,2.38,51.6,38.42,41.03,0.45,1.41,156,9,8,23,17.78,16.31,9.97,5,8,15,5,15,27.5,13.63,25.53,25.86,37.37,17.53,0,Bayer Leverkusen 0-1 Hoffenheim,2026-02-22
Bayer Leverkusen,2.45,1.07,1.38,1.9,0.28,1.62,0.56,0.02,0.54,2.45,0.31,2.14,0,1,-1,-2.38,48.4,61.58,49.19,1.41,0.45,223,27,23,8,16.31,17.78,9.32,8,5,36,9,10,174.3,86.37,73.2,74.14,175.83,82.47,2,Bayer Leverkusen 0-1 Hoffenheim,2026-02-22
Werder Bremen,2.03,2.32,-0.29,1.01,0.6,0.41,0.27,0.2,0.07,1.27,0.8,0.47,1,1,0,0.29,63.1,60.38,47.71,0.84,0.32,196,14,22,12,26.19,37.5,4.47,4,2,26,11,14,108.8,80.71,5.4,5.77,51.8,42.95,4,Hamburger SV 1-1 Werder Bremen,2026-02-21
Hamburger SV,2.32,2.03,0.29,0.6,1.01,-0.41,0.2,0.27,-0.07,0.8,1.27,-0.47,1,1,0,-0.29,36.9,39.62,45.36,0.32,0.84,105,4,12,22,37.5,26.19,9.85,2,4,12,7,17,26.0,19.29,88.2,94.23,68.8,57.05,0,Hamburger SV 1-1 Werder Bremen,2026-02-21
Carl Zeiss Jena,0.73,1.55,-0.82,0.52,0.74,-0.22,0.21,0.04,0.17,0.73,0.79,-0.06,1,5,-4,-3.18,55.5,50.19,44.07,0.31,1.08,151,7,8,16,25.81,14.81,6.74,2,6,17,4,16,40.0,27.23,23.87,28.42,11.84,4.88,2,Nürnberg 5-1 Carl Zeiss Jena,2026-02-21
Nürnberg,1.55,0.73,0.82,0.74,0.52,0.22,0.04,0.21,-0.17,0.79,0.73,0.06,5,1,4,3.18,44.5,49.81,48.07,1.08,0.31,148,14,16,8,14.81,25.81,7.69,6,2,14,6,22,106.9,72.77,60.13,71.58,230.8,95.12,1,Nürnberg 5-1 Carl Zeiss Jena,2026-02-21
Köln,1.53,2.71,-1.18,1.5,2.68,-1.18,0.04,0.03,0.01,1.53,2.71,-1.18,1,2,-1,0.18,60.0,55.3,49.12,0.74,0.67,230,10,18,9,24.32,13.43,7.59,3,6,20,4,7,118.2,58.72,9.2,13.91,82.3,41.16,2,Union Berlin 2-1 Köln,2026-02-20
Union Berlin,2.71,1.53,1.18,2.68,1.5,1.18,0.03,0.04,-0.01,2.71,1.53,1.18,2,1,1,-0.18,40.0,44.7,46.82,0.67,0.74,127,14,9,18,13.43,24.32,12.93,6,3,16,6,15,83.1,41.28,56.93,86.09,117.63,58.84,1,Union Berlin 2-1 Köln,2026-02-20
Hamburger SV,3.52,0.54,2.98,3.37,0.54,2.83,0.14,0.0,0.14,3.52,0.54,2.98,4,0,4,1.02,33.8,36.23,44.31,0.43,1.12,126,6,13,8,30.23,7.14,10.88,11,12,14,3,10,46.3,33.87,115.47,97.2,208.8,86.43,1,Hoffenheim 0-4 Hamburger SV,2026-02-15
Hoffenheim,0.54,3.52,-2.98,0.54,3.37,-2.83,0.0,0.14,-0.14,0.54,3.52,-2.98,0,4,-4,-1.02,66.2,63.77,45.6,1.12,0.43,242,22,8,13,7.14,30.23,6.03,12,11,27,5,10,90.4,66.13,3.33,2.8,32.77,13.57,7,Hoffenheim 0-4 Hamburger SV,2026-02-15
