Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Sparta Praha,2.1,0.61,1.49,1.3,0.56,0.74,0.8,0.05,0.75,2.1,0.61,1.49,2,0,2,0.51,75.2,70.41,44.21,1.05,0.33,271,20,16,6,15.24,18.18,8.91,2,5,24,7,11,163.1,76.93,2.8,1.4,76.33,38.32,1,Slovan Liberec 0-2 Sparta Praha,2025-08-17
Slovan Liberec,0.61,2.1,-1.49,0.56,1.3,-0.74,0.05,0.8,-0.75,0.61,2.1,-1.49,0,2,-2,-0.51,24.8,29.59,42.2,0.33,1.05,92,8,6,16,18.18,15.24,20.72,5,2,14,4,10,48.9,23.07,196.53,98.6,122.87,61.68,0,Slovan Liberec 0-2 Sparta Praha,2025-08-17
Bohemians 1905,1.85,1.53,0.32,1.44,1.2,0.24,0.41,0.32,0.09,1.85,1.53,0.32,2,1,1,0.68,45.6,51.15,46.71,1.63,0.83,147,13,13,12,7.98,14.46,10.4,4,3,13,7,18,90.9,55.46,68.8,84.59,117.63,70.86,0,Karviná 1-2 Bohemians 1905,2025-08-17
Karviná,1.53,1.85,-0.32,1.2,1.44,-0.24,0.32,0.41,-0.09,1.53,1.85,-0.32,1,2,-1,-0.68,54.4,48.85,45.56,0.83,1.63,154,12,12,13,14.46,7.98,7.34,3,4,16,4,11,73.0,44.54,12.53,15.41,48.37,29.14,2,Karviná 1-2 Bohemians 1905,2025-08-17
Slavia Praha,1.41,0.6,0.81,1.19,0.6,0.59,0.22,0.0,0.22,1.41,0.6,0.81,1,1,0,-0.81,70.2,71.73,50.87,1.06,0.5,243,16,20,5,18.87,10.0,6.04,2,4,33,8,13,212.6,86.81,6.87,8.39,166.13,71.27,3,Jablonec 1-1 Slavia Praha,2025-08-16
Jablonec,0.6,1.41,-0.81,0.6,1.19,-0.59,0.0,0.22,-0.22,0.6,1.41,-0.81,1,1,0,0.81,29.8,28.27,49.4,0.5,1.06,96,10,5,20,10.0,18.87,8.67,4,2,10,2,14,32.3,13.19,75.0,91.61,66.97,28.73,3,Jablonec 1-1 Slavia Praha,2025-08-16
Hradec Králové,1.84,1.95,-0.11,1.15,1.28,-0.13,0.69,0.67,0.02,1.84,1.95,-0.11,2,3,-1,-0.89,30.8,30.84,42.42,0.87,0.66,105,16,15,18,17.24,27.27,17.65,2,6,15,6,13,60.5,24.27,124.67,96.09,65.77,26.97,2,Mladá Boleslav 3-2 Hradec Králové,2025-08-16
Mladá Boleslav,1.95,1.84,0.11,1.28,1.15,0.13,0.67,0.69,-0.02,1.95,1.84,0.11,3,2,1,0.89,69.2,69.16,47.35,0.66,0.87,263,12,18,15,27.27,17.24,6.79,6,2,11,9,11,188.8,75.73,5.07,3.91,178.13,73.03,0,Mladá Boleslav 3-2 Hradec Králové,2025-08-16
Teplice,0.75,2.35,-1.6,0.55,2.13,-1.58,0.19,0.22,-0.03,0.75,2.35,-1.6,1,2,-1,0.6,38.9,41.22,47.88,0.52,0.83,124,13,14,21,26.92,25.3,10.34,2,3,18,8,16,57.4,28.71,102.13,93.59,109.73,61.67,4,Slovácko 2-1 Teplice,2025-08-16
Slovácko,2.35,0.75,1.6,2.13,0.55,1.58,0.22,0.19,0.03,2.35,0.75,1.6,2,1,1,-0.6,61.1,58.78,49.31,0.83,0.52,207,17,21,14,25.3,26.92,6.79,3,2,35,7,14,142.5,71.29,7.0,6.41,68.2,38.33,2,Slovácko 2-1 Teplice,2025-08-16
