Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Matsumoto Yamaga,0.86,1.68,-0.82,0.79,0.52,0.27,0.06,0.40,-0.34,0.86,0.92,-0.06,1,2,-1,-0.18,41.00,44.16,46.02,0.47,0.29,120,8,10,11,21.28,37.93,10.57,6,0,15,5,14,54.7,40.01,68.0,87.86,67.53,52.04,0,Consadole Sapporo 2-1 Matsumoto Yamaga,2026-04-18
Consadole Sapporo,1.68,0.86,0.82,0.52,0.79,-0.27,0.40,0.06,0.34,0.92,0.86,0.06,2,1,1,0.18,59.00,55.84,48.19,0.29,0.47,189,5,11,10,37.93,21.28,13.31,0,6,17,7,6,82.0,59.99,9.4,12.14,62.23,47.96,2,Consadole Sapporo 2-1 Matsumoto Yamaga,2026-04-18
Ehime,0.35,1.06,-0.71,0.34,1.05,-0.71,0.02,0.01,0.01,0.35,1.06,-0.71,1,0,1,1.71,44.20,29.3,42.12,0.37,1.1,149,4,8,11,21.62,10.0,16.48,3,7,7,2,9,38.4,21.2,69.2,58.02,17.8,10.0,0,Osaka 0-1 Ehime,2026-04-17
Osaka,1.06,0.35,0.71,1.05,0.34,0.71,0.01,0.02,-0.01,1.06,0.35,0.71,0,1,-1,-1.71,55.80,70.7,51.25,1.1,0.37,280,22,11,8,10.0,21.62,13.11,7,3,24,7,10,142.7,78.8,50.07,41.98,160.27,90.0,2,Osaka 0-1 Ehime,2026-04-17
Gainare Tottori,0.71,1.44,-0.73,0.71,1.27,-0.56,0.00,0.17,-0.17,0.71,1.44,-0.73,1,3,-2,-1.27,61.70,36.01,38.80,0.4,0.94,164,9,6,19,15.0,20.21,12.67,5,6,12,0,4,43.4,21.36,20.73,10.5,6.17,2.05,0,Kagoshima United 3-1 Gainare Tottori,2026-04-12
Kagoshima United,1.44,0.71,0.73,1.27,0.71,0.56,0.17,0.00,0.17,1.44,0.71,0.73,3,1,2,1.27,38.30,63.99,54.22,0.94,0.4,220,16,19,6,20.21,15.0,21.79,6,5,24,7,7,159.8,78.64,176.67,89.5,294.17,97.95,7,Kagoshima United 3-1 Gainare Tottori,2026-04-12
Tegevajaro Miyazaki,1.73,0.08,1.65,1.68,0.06,1.62,0.05,0.01,0.04,1.73,0.08,1.65,5,0,5,3.35,44.20,44.58,44.25,0.55,0.36,194,8,15,4,27.27,11.11,15.48,9,2,18,2,6,67.9,46.48,113.33,66.66,158.13,76.06,0,Roasso Kumamoto 0-5 Tegevajaro Miyazaki,2026-04-12
Roasso Kumamoto,0.08,1.73,-1.65,0.06,1.68,-1.62,0.01,0.05,-0.04,0.08,1.73,-1.65,0,5,-5,-3.35,55.80,55.42,42.65,0.36,0.55,212,6,4,15,11.11,27.27,19.00,2,9,12,4,11,78.2,53.52,56.67,33.34,49.77,23.94,1,Roasso Kumamoto 0-5 Tegevajaro Miyazaki,2026-04-12
Sagan Tosu,0.84,0.39,0.45,0.71,0.39,0.32,0.13,0.00,0.13,0.84,0.39,0.45,1,0,1,0.55,51.60,68.75,51.10,0.98,0.22,240,16,18,3,18.37,13.64,9.62,7,4,19,8,10,194.9,89.08,63.67,56.88,217.53,92.66,1,Giravanz Kitakyushu 0-1 Sagan Tosu,2026-04-12
Giravanz Kitakyushu,0.39,0.84,-0.45,0.39,0.71,-0.32,0.00,0.13,-0.13,0.39,0.84,-0.45,0,1,-1,-0.55,48.40,31.25,38.12,0.22,0.98,114,2,3,18,13.64,18.37,15.23,4,7,9,2,9,23.9,10.92,48.27,43.12,17.23,7.34,3,Giravanz Kitakyushu 0-1 Sagan Tosu,2026-04-12
Ryūkyū,0.88,0.82,0.06,0.79,0.79,0.00,0.08,0.03,0.05,0.88,0.82,0.06,1,2,-1,-1.06,57.70,52.37,49.11,0.57,0.49,231,9,15,12,26.32,24.49,11.86,6,2,25,6,7,108.0,52.4,12.53,14.14,57.7,27.8,2,Reilac Shiga 2-1 Ryūkyū,2026-04-12
Reilac Shiga,0.82,0.88,-0.06,0.79,0.79,0.00,0.03,0.08,-0.05,0.82,0.88,-0.06,2,1,1,1.06,42.30,47.63,50.42,0.49,0.57,166,13,12,15,24.49,26.32,16.04,2,6,16,5,12,98.1,47.6,76.07,85.86,149.83,72.2,4,Reilac Shiga 2-1 Ryūkyū,2026-04-12
Albirex Niigata,0.17,2.96,-2.79,0.15,2.51,-2.36,0.02,0.45,-0.43,0.17,2.96,-2.79,1,2,-1,1.79,50.80,50.52,46.10,0.31,1.04,218,5,4,17,12.9,16.35,16.16,1,4,8,2,9,65.6,33.3,80.13,49.79,103.93,34.55,1,Kochi United 2-1 Albirex Niigata,2026-04-12
Kochi United,2.96,0.17,2.79,2.51,0.15,2.36,0.45,0.02,0.43,2.96,0.17,2.79,2,1,1,-1.79,49.20,49.48,45.73,1.04,0.31,208,9,17,4,16.35,12.9,13.31,4,1,15,7,11,131.4,66.7,80.8,50.21,196.9,65.45,0,Kochi United 2-1 Albirex Niigata,2026-04-12
Nara Club,2.20,2.42,-0.22,1.26,1.81,-0.55,0.18,0.60,-0.42,1.44,2.42,-0.98,2,3,-1,-0.78,51.20,36.23,41.45,0.6,0.86,151,7,13,20,21.67,23.26,11.08,2,9,13,5,9,59.5,25.46,17.47,21.91,30.67,9.66,0,Ehime 3-2 Nara Club,2026-04-12
Ehime,2.42,2.20,0.22,1.81,1.26,0.55,0.60,0.18,0.42,2.42,1.44,0.98,3,2,1,0.78,48.80,63.77,52.21,0.86,0.6,234,18,20,13,23.26,21.67,12.06,9,2,24,7,13,174.2,74.54,62.27,78.09,286.78,90.34,3,Ehime 3-2 Nara Club,2026-04-12
