Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Volos NFC,0.62,1.79,-1.17,0.31,0.8,-0.49,0.31,0.23,0.08,0.62,1.03,-0.41,0,2,-2,-0.83,52.6,45.34,45.77,0.73,0.46,177,11,12,9,16.44,19.57,10.04,0,9,14,5,19,90.8,51.13,22.73,29.5,51.93,32.61,0,Asteras Tripolis 2-0 Volos NFC,2026-02-07
Asteras Tripolis,1.79,0.62,1.17,0.8,0.31,0.49,0.23,0.31,-0.08,1.03,0.62,0.41,2,0,2,0.83,47.4,54.66,50.31,0.46,0.73,192,15,9,12,19.57,16.44,8.92,9,0,29,11,10,86.8,48.87,54.33,70.5,107.3,67.39,1,Asteras Tripolis 2-0 Volos NFC,2026-02-07
Panaitolikos,0.58,1.05,-0.47,0.53,1.0,-0.47,0.05,0.05,0.0,0.58,1.05,-0.47,4,1,3,3.47,31.4,39.68,46.14,0.56,0.87,109,9,8,11,14.29,12.64,12.46,3,2,5,2,19,37.8,27.67,109.0,97.26,129.4,90.26,0,Larissa 1-4 Panaitolikos,2026-02-07
Larissa,1.05,0.58,0.47,1.0,0.53,0.47,0.05,0.05,0.0,1.05,0.58,0.47,1,4,-3,-3.47,68.6,60.32,46.81,0.87,0.56,227,8,11,8,12.64,14.29,7.71,2,3,17,5,16,98.8,72.33,3.07,2.74,13.97,9.74,0,Larissa 1-4 Panaitolikos,2026-02-07
Olympiakos Piraeus,2.92,0.14,2.78,1.55,0.14,1.41,1.38,0.0,1.38,2.92,0.14,2.78,3,0,3,0.22,62.7,81.82,50.97,0.8,0.04,262,15,20,3,25.0,75.0,4.56,10,5,31,7,19,237.9,96.39,21.4,29.26,230.83,94.22,0,Asteras Tripolis 0-3 Olympiakos Piraeus,2026-02-04
Asteras Tripolis,0.14,2.92,-2.78,0.14,1.55,-1.41,0.0,1.38,-1.38,0.14,2.92,-2.78,0,3,-3,-0.22,37.3,18.18,32.35,0.04,0.8,57,2,3,20,75.0,25.0,14.2,5,10,8,0,15,8.9,3.61,51.73,70.74,14.17,5.78,0,Asteras Tripolis 0-3 Olympiakos Piraeus,2026-02-04
Olympiakos Piraeus,2.26,1.09,1.17,1.5,0.87,0.63,0.0,0.22,-0.22,1.5,1.09,0.41,1,1,0,-1.17,56.9,69.97,55.83,0.9,0.61,298,15,11,9,12.22,14.75,6.14,11,0,34,1,21,171.3,77.76,55.8,51.54,157.63,79.16,1,AEK Athens 1-1 Olympiakos Piraeus,2026-02-01
AEK Athens,1.09,2.26,-1.17,0.87,1.5,-0.63,0.22,0.0,0.22,1.09,1.5,-0.41,1,1,0,1.17,43.1,30.03,36.99,0.61,0.9,100,10,9,11,14.75,12.22,11.38,0,11,15,3,14,49.0,22.24,52.47,48.46,41.5,20.84,2,AEK Athens 1-1 Olympiakos Piraeus,2026-02-01
Panserraikos,1.19,1.64,-0.45,1.19,1.52,-0.33,0.0,0.11,-0.11,1.19,1.64,-0.45,1,4,-3,-2.55,36.7,31.75,36.67,0.18,0.81,96,5,5,13,27.78,16.05,28.72,3,5,5,1,8,20.1,13.76,109.53,78.31,12.52,5.01,2,PAOK 4-1 Panserraikos,2026-02-01
PAOK,1.64,1.19,0.45,1.52,1.19,0.33,0.11,0.0,0.11,1.64,1.19,0.45,4,1,3,2.55,63.3,68.25,47.44,0.81,0.18,294,19,13,5,16.05,27.78,15.29,5,3,19,6,7,126.0,86.24,30.33,21.69,237.33,94.99,3,PAOK 4-1 Panserraikos,2026-02-01
