Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Operário PR,0.23,1.72,-1.49,0.2,1.34,-1.14,0.03,0.38,-0.35,0.23,1.72,-1.49,0,0,0,1.49,51.0,34.2,42.05,0.14,0.71,136,5,6,13,42.86,18.31,7.47,3,11,12,4,19,38.7,25.38,23.27,34.76,43.23,23.76,0,Avaí 0-0 Operário PR,2026-04-05
Avaí,1.72,0.23,1.49,1.34,0.2,1.14,0.38,0.03,0.35,1.72,0.23,1.49,0,0,0,-1.49,49.0,65.8,48.73,0.71,0.14,183,9,13,6,18.31,42.86,5.34,11,3,32,9,19,113.8,74.62,43.67,65.24,138.73,76.24,6,Avaí 0-0 Operário PR,2026-04-05
Sport Recife,2.57,0.83,1.74,1.73,0.76,0.97,0.08,0.08,0.0,1.81,0.83,0.98,2,1,1,-0.74,61.1,54.52,47.86,0.7,0.48,242,10,15,13,21.43,27.08,7.33,1,5,23,7,12,119.2,61.6,11.47,10.85,75.63,36.47,0,Londrina 1-2 Sport Recife,2026-04-04
Londrina,0.83,2.57,-1.74,0.76,1.73,-0.97,0.08,0.08,0.0,0.83,1.81,-0.98,1,2,-1,0.74,38.9,45.48,49.2,0.48,0.7,157,9,13,15,27.08,21.43,12.66,5,1,26,5,13,74.3,38.4,94.2,89.15,131.77,63.53,0,Londrina 1-2 Sport Recife,2026-04-04
Atlético Goianiense,1.34,1.93,-0.59,1.34,1.05,0.29,0.0,0.12,-0.12,1.34,1.17,0.17,1,2,-1,-0.41,42.4,36.36,44.58,0.58,0.55,116,3,10,17,17.24,30.91,5.88,7,6,10,3,24,46.5,26.18,54.13,73.22,56.87,39.82,5,Vila Nova 2-1 Atlético Goianiense,2026-04-04
Vila Nova,1.93,1.34,0.59,1.05,1.34,-0.29,0.12,0.0,0.12,1.17,1.34,-0.17,2,1,1,0.41,57.6,63.64,49.34,0.55,0.58,193,4,17,10,30.91,17.24,5.0,6,7,22,8,16,131.1,73.82,19.8,26.78,85.93,60.18,0,Vila Nova 2-1 Atlético Goianiense,2026-04-04
Ceará,1.63,2.6,-0.97,1.43,1.0,0.43,0.2,0.08,0.12,1.63,1.08,0.55,2,0,2,2.97,35.6,31.13,45.09,0.4,0.58,114,8,7,16,17.5,27.59,13.63,4,5,10,2,20,36.0,17.94,102.6,83.69,58.77,44.01,1,Cuiabá 0-2 Ceará,2026-04-04
Cuiabá,2.6,1.63,0.97,1.0,1.43,-0.43,0.08,0.2,-0.12,1.08,1.63,-0.55,0,2,-2,-2.97,64.4,68.87,52.88,0.58,0.4,327,12,16,7,27.59,17.5,5.79,5,4,25,1,14,164.7,82.06,20.0,16.31,74.77,55.99,5,Cuiabá 0-2 Ceará,2026-04-04
Ponte Preta,1.01,2.56,-1.55,1.01,1.45,-0.44,0.0,0.35,-0.35,1.01,1.8,-0.79,0,1,-1,0.55,32.1,29.52,46.03,0.32,1.26,101,4,4,23,12.5,18.25,10.21,2,3,12,3,21,9.4,4.59,90.8,92.72,27.2,15.89,1,Náutico 1-0 Ponte Preta,2026-04-04
Náutico,2.56,1.01,1.55,1.45,1.01,0.44,0.35,0.0,0.35,1.8,1.01,0.79,1,0,1,-0.55,67.9,70.48,55.3,1.26,0.32,319,19,23,4,18.25,12.5,5.0,3,2,41,17,14,195.5,95.41,7.13,7.28,144.03,84.11,0,Náutico 1-0 Ponte Preta,2026-04-04
Juventude,1.39,1.52,-0.13,1.15,0.44,0.71,0.25,0.32,-0.07,1.39,0.76,0.63,1,2,-1,-0.87,62.3,57.71,47.17,0.59,0.38,221,11,18,12,30.51,31.58,5.88,7,3,17,2,11,97.6,61.38,24.8,18.58,54.37,28.92,4,Fortaleza 2-1 Juventude,2026-04-04
Fortaleza,1.52,1.39,0.13,0.44,1.15,-0.71,0.32,0.25,0.07,0.76,1.39,-0.63,2,1,1,0.87,37.7,42.29,45.4,0.38,0.59,123,7,12,18,31.58,30.51,11.21,3,7,15,5,23,61.4,38.62,108.67,81.42,133.63,71.08,0,Fortaleza 2-1 Juventude,2026-04-04
Operário PR,1.25,0.76,0.49,1.21,0.73,0.48,0.05,0.03,0.02,1.25,0.76,0.49,2,1,1,0.51,52.2,53.26,46.74,0.53,0.36,278,8,15,16,28.3,44.44,16.31,5,1,22,8,8,87.4,52.87,39.47,38.7,69.43,41.97,0,São Bernardo 1-2 Operário PR,2026-04-02
São Bernardo,0.76,1.25,-0.49,0.73,1.21,-0.48,0.03,0.05,-0.02,0.76,1.25,-0.49,1,2,-1,-0.51,47.8,46.74,43.93,0.36,0.53,204,8,16,15,44.44,28.3,23.8,1,5,19,6,7,77.9,47.13,62.53,61.3,96.0,58.03,1,São Bernardo 1-2 Operário PR,2026-04-02
Avaí,1.14,2.18,-1.04,1.14,2.11,-0.97,0.0,0.07,-0.07,1.14,2.18,-1.04,1,0,1,2.04,42.6,35.21,44.1,0.59,1.12,173,6,15,27,25.42,24.11,16.62,4,9,15,5,14,76.0,28.57,90.07,73.74,101.37,41.66,1,CRB 0-1 Avaí,2026-04-01
CRB,2.18,1.14,1.04,2.11,1.14,0.97,0.07,0.0,0.07,2.18,1.14,1.04,0,1,-1,-2.04,57.4,64.79,51.94,1.12,0.59,341,12,27,15,24.11,25.42,9.49,9,4,29,5,10,190.0,71.43,32.07,26.26,141.97,58.34,2,CRB 0-1 Avaí,2026-04-01
Athletic Club MG,0.54,3.52,-2.98,0.54,2.3,-1.76,0.0,0.46,-0.46,0.54,2.76,-2.22,1,1,0,2.98,30.0,27.57,38.93,0.04,2.12,77,3,7,32,175.0,15.09,11.47,6,5,6,2,21,15.0,5.05,90.27,95.35,33.97,16.76,2,Criciúma 1-1 Athletic Club MG,2026-04-01
