Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Golden Arrows,2.33,0.92,1.41,1.57,0.92,0.65,0.0,0.0,0.0,1.57,0.92,0.65,0,1,-1,-2.41,68.4,77.56,54.43,1.34,0.54,402,19,17,8,12.69,14.81,8.41,10,6,29,6,11,235.0,92.3,12.2,9.52,111.93,72.94,1,Golden Arrows 0-1 AmaZulu,2025-12-02
Magesi,0.92,1.32,-0.4,0.7,0.89,-0.19,0.21,0.43,-0.22,0.92,1.32,-0.4,1,1,0,0.4,47.8,45.8,42.86,0.8,0.62,139,10,10,14,12.5,22.58,13.76,3,8,22,6,10,70.2,47.89,55.8,59.87,89.27,54.65,0,Marumo Gallants 1-1 Magesi,2025-11-30
Marumo Gallants,1.32,0.92,0.4,0.89,0.7,0.19,0.43,0.21,0.22,1.32,0.92,0.4,1,1,0,-0.4,52.2,54.2,45.19,0.62,0.8,171,12,14,10,22.58,12.5,10.0,8,3,18,7,11,76.4,52.11,37.4,40.13,74.07,45.35,1,Marumo Gallants 1-1 Magesi,2025-11-30
Chippa United,0.54,1.45,-0.91,0.53,1.01,-0.48,0.02,0.44,-0.42,0.54,1.45,-0.91,0,0,0,0.91,41.8,40.37,46.96,0.6,0.45,157,12,9,7,15.0,15.56,13.07,0,2,16,5,13,42.1,31.99,97.07,86.21,94.93,60.96,2,Siwelele 0-0 Chippa United,2025-11-29
Siwelele,1.45,0.54,0.91,1.01,0.53,0.48,0.44,0.02,0.42,1.45,0.54,0.91,0,0,0,-0.91,58.2,59.63,46.8,0.45,0.6,225,6,7,9,15.56,15.0,7.78,2,0,33,10,13,89.5,68.01,15.53,13.79,60.8,39.04,0,Siwelele 0-0 Chippa United,2025-11-29
TS Galaxy,0.79,0.65,0.14,0.79,0.58,0.21,0.0,0.07,-0.07,0.79,0.65,0.14,0,0,0,-0.14,55.1,58.12,47.45,0.72,0.55,171,11,7,10,9.72,18.18,11.14,3,3,20,3,13,89.4,64.83,11.07,22.56,67.77,55.75,8,Polokwane City 0-0 TS Galaxy,2025-11-29
Polokwane City,0.65,0.79,-0.14,0.58,0.79,-0.21,0.07,0.0,0.07,0.65,0.79,-0.14,0,0,0,0.14,44.9,41.88,46.99,0.55,0.72,128,12,10,7,18.18,9.72,9.0,3,3,24,5,10,48.5,35.17,38.0,77.44,53.8,44.25,1,Polokwane City 0-0 TS Galaxy,2025-11-29
Orlando Pirates,1.65,0.66,0.99,1.65,0.55,1.1,0.0,0.1,-0.1,1.65,0.66,0.99,2,0,2,1.01,56.4,53.91,44.22,0.79,0.33,170,12,9,9,11.39,27.27,5.64,11,7,12,2,16,76.8,62.9,22.8,34.03,69.57,63.8,0,Durban City 0-2 Orlando Pirates,2025-11-29
Durban City,0.66,1.65,-0.99,0.55,1.65,-1.1,0.1,0.0,0.1,0.66,1.65,-0.99,0,2,-2,-1.01,43.6,46.09,44.22,0.33,0.79,133,6,9,9,27.27,11.39,8.87,7,11,11,1,14,45.3,37.1,44.2,65.97,39.47,36.2,2,Durban City 0-2 Orlando Pirates,2025-11-29
AmaZulu,1.06,1.98,-0.92,1.06,1.89,-0.83,0.0,0.09,-0.09,1.06,1.98,-0.92,0,2,-2,-1.08,56.6,43.68,46.78,0.9,0.82,221,20,8,18,8.89,21.95,14.94,2,11,21,5,11,71.0,36.35,18.87,15.98,42.97,15.45,0,Richards Bay 2-0 AmaZulu,2025-11-28
Richards Bay,1.98,1.06,0.92,1.89,1.06,0.83,0.09,0.0,0.09,1.98,1.06,0.92,2,0,2,1.08,43.4,56.32,50.08,0.82,0.9,192,16,18,8,21.95,8.89,13.86,11,2,16,6,8,124.3,63.65,99.2,84.02,235.07,84.55,1,Richards Bay 2-0 AmaZulu,2025-11-28
Stellenbosch,2.98,0.61,2.37,1.84,0.48,1.36,1.15,0.14,1.01,2.98,0.61,2.37,2,1,1,-1.37,60.4,65.38,49.3,0.99,0.42,224,19,17,6,17.17,14.29,9.81,2,1,42,8,15,131.1,86.65,19.47,18.36,91.13,63.91,6,Orbit College 1-2 Stellenbosch,2025-11-26
Orbit College,0.61,2.98,-2.37,0.48,1.84,-1.36,0.14,1.15,-1.01,0.61,2.98,-2.37,1,2,-1,1.37,39.6,34.62,38.74,0.42,0.99,84,5,6,17,14.29,17.17,18.63,1,2,5,1,10,20.2,13.35,86.6,81.64,51.47,36.09,0,Orbit College 1-2 Stellenbosch,2025-11-26
Chippa United,0.91,2.86,-1.95,0.91,2.79,-1.88,0.0,0.07,-0.07,0.91,2.86,-1.95,0,2,-2,-0.05,33.8,23.7,44.33,0.35,2.0,110,5,7,25,20.0,12.5,18.12,2,5,6,1,13,5.5,2.16,88.47,91.83,14.27,6.93,5,Orlando Pirates 2-0 Chippa United,2025-11-25
Orlando Pirates,2.86,0.91,1.95,2.79,0.91,1.88,0.07,0.0,0.07,2.86,0.91,1.95,2,0,2,0.05,66.2,76.3,51.98,2.0,0.35,320,21,25,7,12.5,20.0,8.71,5,2,21,7,10,249.6,97.84,7.87,8.17,191.57,93.07,0,Orlando Pirates 2-0 Chippa United,2025-11-25
