Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Newcastle Jets,3.26,3.85,-0.59,3.14,3.85,-0.71,0.12,0.0,0.12,3.26,3.85,-0.59,4,5,-1,-0.41,61.9,62.61,52.5,1.05,0.82,305,18,17,14,16.19,17.07,8.23,3,3,8,4,14,183.9,74.06,11.07,11.73,184.07,67.4,1,Newcastle Jets 4-5 Macarthur,2025-12-26
Macarthur,1.17,1.14,0.03,1.09,0.79,0.3,0.08,0.36,-0.28,1.17,1.14,0.03,1,1,0,-0.03,34.2,22.08,39.99,0.21,0.7,91,4,8,11,38.1,15.71,16.11,4,4,15,5,10,31.8,13.43,81.13,87.61,56.0,25.68,0,Melbourne City 1-1 Macarthur,2025-12-23
Melbourne City,1.14,1.17,-0.03,0.79,1.09,-0.3,0.36,0.08,0.28,1.14,1.17,-0.03,1,1,0,0.03,65.8,77.92,52.61,0.7,0.21,349,12,11,8,15.71,38.1,8.45,4,4,30,9,14,205.0,86.57,11.47,12.39,162.03,74.32,2,Melbourne City 1-1 Macarthur,2025-12-23
Central Coast Mariners,1.02,2.49,-1.47,1.02,1.73,-0.71,0.0,0.0,0.0,1.02,1.73,-0.71,1,3,-2,-0.53,55.4,46.32,46.54,0.85,0.47,195,13,10,9,11.76,19.15,9.96,5,5,24,5,10,53.5,42.8,24.67,29.79,25.97,16.36,9,Wellington Phoenix 3-1 Central Coast Mariners,2025-12-21
Wellington Phoenix,2.49,1.02,1.47,1.73,1.02,0.71,0.0,0.0,0.0,1.73,1.02,0.71,3,1,2,0.53,44.6,53.68,50.99,0.47,0.85,172,14,9,10,19.15,11.76,11.45,5,5,15,4,8,71.5,57.2,58.13,70.21,132.8,83.64,2,Wellington Phoenix 3-1 Central Coast Mariners,2025-12-21
Adelaide United,1.2,1.2,0.0,0.36,0.93,-0.57,0.08,0.26,-0.18,0.44,1.2,-0.76,1,0,1,1.0,46.2,30.0,37.46,0.22,1.18,100,2,7,18,31.82,15.25,13.73,0,8,4,1,9,43.0,16.29,35.07,32.21,29.9,14.23,1,Perth Glory 0-1 Adelaide United,2025-12-20
Perth Glory,1.2,1.2,0.0,0.93,0.36,0.57,0.26,0.08,0.18,1.2,0.44,0.76,0,1,-1,-1.0,53.8,70.0,54.68,1.18,0.22,288,30,18,7,15.25,31.82,10.69,8,0,33,6,12,221.0,83.71,73.8,67.79,180.23,85.77,0,Perth Glory 0-1 Adelaide United,2025-12-20
Melbourne Victory,1.14,1.77,-0.63,1.01,1.19,-0.18,0.13,0.58,-0.45,1.14,1.77,-0.63,1,0,1,1.63,41.5,48.86,50.42,0.74,0.86,200,13,14,12,18.92,13.95,15.46,8,3,19,8,10,75.3,52.44,95.8,84.73,121.53,77.54,2,Melbourne City 0-1 Melbourne Victory,2025-12-20
Melbourne City,1.77,1.14,0.63,1.19,1.01,0.18,0.58,0.13,0.45,1.77,1.14,0.63,0,1,-1,-1.63,58.5,51.14,45.48,0.86,0.74,223,19,12,14,13.95,18.92,12.13,3,8,23,8,7,68.3,47.56,17.27,15.27,35.2,22.46,2,Melbourne City 0-1 Melbourne Victory,2025-12-20
Sydney,1.39,3.34,-1.95,1.34,3.22,-1.88,0.05,0.12,-0.07,1.39,3.34,-1.95,0,2,-2,-0.05,46.9,40.8,44.37,0.64,0.92,170,9,17,27,26.56,29.35,9.94,13,15,13,6,11,69.2,25.52,37.33,47.42,77.7,24.59,0,Newcastle Jets 2-0 Sydney,2025-12-20
