Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
OL Lyonnes,5.05,1.04,4.01,4.05,0.28,3.77,0.99,0.0,0.99,5.05,0.28,4.77,6,2,4,-0.01,69.8,75.52,46.17,1.97,0.19,249,22,17,6,8.63,31.58,8.85,6,4,33,8,13,198.4,93.81,2.67,1.58,100.23,63.3,2,Olympique Marseille 2-6 OL Lyonnes,2026-02-21
Olympique Marseille,1.04,5.05,-4.01,0.28,4.05,-3.77,0.0,0.99,-0.99,0.28,5.05,-4.77,2,6,-4,0.01,30.2,24.48,40.74,0.19,1.97,86,0,6,17,31.58,8.63,20.09,4,6,10,2,9,13.1,6.19,166.33,98.42,58.1,36.7,0,Olympique Marseille 2-6 OL Lyonnes,2026-02-21
Montpellier,1.47,0.54,0.93,1.22,0.43,0.79,0.25,0.11,0.14,1.47,0.54,0.93,2,2,0,-0.93,44.9,61.89,47.03,0.56,0.13,153,17,10,10,17.86,76.92,7.78,7,1,17,6,19,103.8,75.0,101.73,86.41,124.43,73.95,2,Nantes 2-2 Montpellier,2026-02-21
Nantes,0.54,1.47,-0.93,0.43,1.22,-0.79,0.11,0.25,-0.14,0.54,1.47,-0.93,2,2,0,0.93,55.1,38.11,35.18,0.13,0.56,107,5,10,10,76.92,17.86,8.19,1,7,16,3,14,34.6,25.0,16.0,13.59,43.83,26.05,0,Nantes 2-2 Montpellier,2026-02-21
Dijon,0.17,2.2,-2.03,0.17,1.86,-1.69,0.0,0.34,-0.34,0.17,2.2,-2.03,0,0,0,2.03,46.7,47.28,42.93,0.57,0.57,164,8,5,15,8.77,26.32,10.62,6,1,14,1,15,52.5,30.77,42.47,60.44,70.73,36.76,0,Fleury 91 0-0 Dijon,2026-02-21
Fleury 91,2.2,0.17,2.03,1.86,0.17,1.69,0.34,0.0,0.34,2.2,0.17,2.03,0,0,0,-2.03,53.3,52.72,43.64,0.57,0.57,203,7,15,5,26.32,8.77,16.13,1,6,20,6,11,118.1,69.23,27.8,39.56,121.67,63.24,0,Fleury 91 0-0 Dijon,2026-02-21
Strasbourg,0.84,1.61,-0.77,0.6,0.7,-0.1,0.25,0.15,0.1,0.84,0.85,-0.01,2,0,2,2.77,55.2,38.57,37.53,0.66,0.5,121,9,8,14,12.12,28.0,9.2,7,16,12,2,14,57.9,33.14,16.6,15.45,46.1,23.11,1,Saint-Étienne 0-2 Strasbourg,2026-02-21
Saint-Étienne,1.61,0.84,0.77,0.7,0.6,0.1,0.15,0.25,-0.1,0.85,0.84,0.01,0,2,-2,-2.77,44.8,61.43,49.01,0.5,0.66,192,9,14,8,28.0,12.12,9.05,16,7,20,5,11,116.8,66.86,90.87,84.55,153.37,76.89,0,Saint-Étienne 0-2 Strasbourg,2026-02-21
Lens,0.67,2.23,-1.56,0.67,2.22,-1.55,0.0,0.0,0.0,0.67,2.23,-1.56,0,3,-3,-1.44,36.2,34.59,41.16,0.35,1.29,113,4,5,19,14.29,14.73,16.81,5,11,7,2,7,30.5,15.58,148.8,95.31,23.16,8.67,0,PSG 3-0 Lens,2026-02-20
PSG,2.23,0.67,1.56,2.22,0.67,1.55,0.0,0.0,0.0,2.23,0.67,1.56,3,0,3,1.44,63.8,65.41,46.38,1.29,0.35,277,16,19,5,14.73,14.29,8.47,11,5,16,2,9,165.3,84.42,7.33,4.69,243.82,91.33,1,PSG 3-0 Lens,2026-02-20
