Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
East Bengal,2.89,1.26,1.63,2.74,1.26,1.48,0.15,0.0,0.15,2.89,1.26,1.63,3,1,2,0.37,49.6,54.29,44.51,1.48,0.6,150,17,22,12,14.86,20.0,21.69,3,2,12,4,10,125.5,65.43,46.4,52.37,116.87,73.12,0,Chennaiyin 1-3 East Bengal,2026-04-11
Chennaiyin,1.26,2.89,-1.63,1.26,2.74,-1.48,0.0,0.15,-0.15,1.26,2.89,-1.63,1,3,-2,-0.37,50.4,45.71,43.0,0.6,1.48,136,14,12,22,20.0,14.86,15.62,2,3,17,2,7,66.3,34.57,42.2,47.63,42.97,26.88,0,Chennaiyin 1-3 East Bengal,2026-04-11
Odisha,1.19,1.69,-0.5,1.01,0.93,0.08,0.18,0.0,0.18,1.19,0.93,0.26,1,3,-2,-1.5,51.8,51.55,44.58,0.42,0.68,177,9,12,9,28.57,13.24,18.32,1,6,5,3,10,60.1,50.63,35.4,39.1,39.67,33.4,0,Goa 3-1 Odisha,2026-04-10
Goa,1.69,1.19,0.5,0.93,1.01,-0.08,0.0,0.18,-0.18,0.93,1.19,-0.26,3,1,2,1.5,48.2,48.45,45.41,0.68,0.42,156,9,9,12,13.24,28.57,11.12,6,1,11,4,14,58.6,49.37,55.13,60.9,79.1,66.6,0,Goa 3-1 Odisha,2026-04-10
Sporting Delhi,1.79,1.24,0.55,1.79,1.23,0.56,0.0,0.01,-0.01,1.79,1.24,0.55,3,0,3,2.45,40.5,36.36,39.1,0.5,0.72,105,4,11,15,22.0,20.83,13.0,2,4,7,1,10,12.8,10.09,67.0,84.46,60.5,46.03,1,NorthEast United 0-3 Sporting Delhi,2026-04-10
NorthEast United,1.24,1.79,-0.55,1.23,1.79,-0.56,0.01,0.0,0.01,1.24,1.79,-0.55,0,3,-3,-2.45,59.5,63.64,45.92,0.72,0.5,211,16,15,11,20.83,22.0,8.89,4,2,21,4,15,114.1,89.91,12.33,15.54,70.93,53.97,2,NorthEast United 0-3 Sporting Delhi,2026-04-10
Mumbai City,0.78,1.55,-0.77,0.63,1.25,-0.62,0.15,0.29,-0.14,0.78,1.55,-0.77,1,1,0,0.77,36.4,37.54,46.26,0.32,1.01,119,6,10,16,31.25,15.84,15.36,2,3,19,6,10,40.2,20.26,89.0,93.03,68.0,46.36,2,Jamshedpur 1-1 Mumbai City,2026-04-09
Jamshedpur,1.55,0.78,0.77,1.25,0.63,0.62,0.29,0.15,0.14,1.55,0.78,0.77,1,1,0,-0.77,63.6,62.46,46.02,1.01,0.32,219,18,16,10,15.84,31.25,9.91,3,2,25,7,8,158.2,79.74,6.67,6.97,78.67,53.64,5,Jamshedpur 1-1 Mumbai City,2026-04-09
Inter Kashi,1.56,0.4,1.16,0.73,0.26,0.47,0.83,0.14,0.69,1.56,0.4,1.16,2,1,1,-0.16,34.9,40.7,41.31,0.34,0.71,87,11,11,10,32.35,14.08,13.4,2,6,14,4,7,55.5,37.81,117.47,86.97,132.87,87.49,0,Chennaiyin 1-2 Inter Kashi,2026-04-07
Chennaiyin,0.4,1.56,-1.16,0.26,0.73,-0.47,0.14,0.83,-0.69,0.4,1.56,-1.16,1,2,-1,0.16,65.1,59.3,44.35,0.71,0.34,225,9,10,11,14.08,32.35,7.93,6,2,16,4,15,91.3,62.19,17.6,13.03,19.0,12.51,2,Chennaiyin 1-2 Inter Kashi,2026-04-07
Odisha,0.91,2.77,-1.86,0.78,1.6,-0.82,0.13,1.17,-1.04,0.91,2.77,-1.86,0,1,-1,0.86,43.2,38.15,39.78,0.34,0.75,98,6,6,19,17.65,25.33,19.71,4,8,10,5,7,38.7,20.98,53.67,64.35,42.4,24.58,3,Mumbai City 1-0 Odisha,2026-04-05
Mumbai City,2.77,0.91,1.86,1.6,0.78,0.82,1.17,0.13,1.04,2.77,0.91,1.86,1,0,1,-0.86,56.8,61.85,47.85,0.75,0.34,191,18,19,6,25.33,17.65,11.92,8,4,27,14,7,145.8,79.02,29.73,35.65,130.07,75.42,0,Mumbai City 1-0 Odisha,2026-04-05
Kerala Blasters,1.8,2.06,-0.26,0.82,1.92,-1.1,0.98,0.15,0.83,1.8,2.06,-0.26,0,2,-2,-1.74,48.6,50.94,42.94,0.44,0.68,148,10,15,12,34.09,17.65,17.32,4,6,25,6,7,88.4,58.62,69.8,61.55,104.97,61.26,3,Sporting Delhi 2-0 Kerala Blasters,2026-04-05
Sporting Delhi,2.06,1.8,0.26,1.92,0.82,1.1,0.15,0.98,-0.83,2.06,1.8,0.26,2,0,2,1.74,51.4,49.06,43.2,0.68,0.44,148,13,12,15,17.65,34.09,13.5,6,4,17,5,9,62.4,41.38,43.6,38.45,66.37,38.74,0,Sporting Delhi 2-0 Kerala Blasters,2026-04-05
Bengaluru,0.89,1.17,-0.28,0.88,0.77,0.11,0.01,0.4,-0.39,0.89,1.17,-0.28,2,0,2,2.28,42.1,36.05,48.02,0.36,0.6,127,9,13,12,36.11,20.0,10.82,1,2,7,3,14,42.6,25.99,52.73,75.76,59.03,49.73,0,Goa 0-2 Bengaluru,2026-04-04
Goa,1.17,0.89,0.28,0.77,0.88,-0.11,0.4,0.01,0.39,1.17,0.89,0.28,0,2,-2,-2.28,57.9,63.95,47.81,0.6,0.36,183,11,12,13,20.0,36.11,9.8,2,1,25,7,4,121.3,74.01,16.87,24.24,59.67,50.27,1,Goa 0-2 Bengaluru,2026-04-04
Mohun Bagan,1.63,0.73,0.9,1.63,0.73,0.9,0.0,0.0,0.0,1.63,0.73,0.9,1,1,0,-0.9,50.4,58.28,48.06,1.11,0.61,177,19,14,8,12.61,13.11,13.42,3,5,22,8,8,111.2,78.53,23.47,39.07,108.83,89.2,1,Jamshedpur 1-1 Mohun Bagan,2026-04-04
Jamshedpur,0.73,1.63,-0.9,0.73,1.63,-0.9,0.0,0.0,0.0,0.73,1.63,-0.9,1,1,0,0.9,49.6,41.72,45.97,0.61,1.11,159,7,8,14,13.11,12.61,11.84,5,3,27,4,5,30.4,21.47,36.6,60.93,13.17,10.8,1,Jamshedpur 1-1 Mohun Bagan,2026-04-04
Mohammedan,0.49,1.38,-0.89,0.48,1.38,-0.9,0.01,0.0,0.01,0.49,1.38,-0.89,1,2,-1,-0.11,27.5,24.46,39.85,0.24,1.1,75,2,4,13,16.67,11.82,23.55,1,6,8,2,4,4.8,2.27,142.67,97.85,30.0,21.78,5,Punjab 2-1 Mohammedan,2026-04-03
Punjab,1.38,0.49,0.89,1.38,0.48,0.9,0.0,0.01,-0.01,1.38,0.49,0.89,2,1,1,0.11,72.5,75.54,51.79,1.1,0.24,373,16,13,4,11.82,16.67,7.41,6,1,31,6,17,207.0,97.73,3.13,2.15,107.77,78.22,4,Punjab 2-1 Mohammedan,2026-04-03
Mohammedan,0.48,7.35,-6.87,0.48,3.84,-3.36,0.0,1.23,-1.23,0.48,5.07,-4.59,0,7,-7,-0.13,29.4,15.17,38.13,0.08,2.26,53,2,4,42,50.0,18.58,20.71,1,10,5,0,11,0.3,0.08,90.2,96.09,0.0,0.0,0,East Bengal 7-0 Mohammedan,2026-03-23
East Bengal,7.35,0.48,6.87,3.84,0.48,3.36,1.23,0.0,1.23,5.07,0.48,4.59,7,0,7,0.13,70.6,84.83,56.61,2.26,0.08,349,37,42,4,18.58,50.0,6.74,10,1,46,20,5,375.4,99.92,3.67,3.91,633.39,100.0,0,East Bengal 7-0 Mohammedan,2026-03-23
Bengaluru,1.28,1.05,0.23,1.25,1.03,0.22,0.03,0.02,0.01,1.28,1.05,0.23,3,1,2,1.77,61.3,65.65,46.21,0.38,0.53,232,7,14,6,36.84,11.32,8.81,9,2,20,6,9,121.4,81.59,14.73,15.07,86.5,64.42,0,Inter Kashi 1-3 Bengaluru,2026-03-22
