Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Unirea Slobozia,2.81,3.58,-0.77,2.62,3.19,-0.57,0.19,0.39,-0.2,2.81,3.58,-0.77,2,3,-1,-0.23,55.7,48.78,45.1,0.65,0.94,164,10,16,26,24.62,27.66,11.6,2,2,22,4,7,64.5,33.89,15.53,15.86,38.53,17.02,0,Csikszereda 3-2 Unirea Slobozia,2026-04-18
Csikszereda,3.58,2.81,0.77,3.19,2.62,0.57,0.39,0.19,0.2,3.58,2.81,0.77,3,2,1,0.23,44.3,51.22,51.18,0.94,0.65,160,17,26,16,27.66,24.62,16.0,2,2,17,7,14,125.8,66.11,82.4,84.14,187.9,82.98,4,Csikszereda 3-2 Unirea Slobozia,2026-04-18
CFR Cluj,0.65,0.7,-0.05,0.61,0.51,0.1,0.04,0.2,-0.16,0.65,0.7,-0.05,1,0,1,1.05,51.7,50.14,48.72,0.64,0.52,206,10,11,10,17.19,19.23,10.97,1,5,16,1,13,100.7,56.13,31.67,43.42,88.23,53.78,1,Argeș 0-1 CFR Cluj,2026-04-17
Argeș,0.7,0.65,0.05,0.51,0.61,-0.1,0.2,0.04,0.16,0.7,0.65,0.05,0,1,-1,-1.05,48.3,49.86,50.33,0.52,0.64,221,18,10,11,19.23,17.19,10.38,5,1,16,4,11,78.7,43.87,41.27,56.58,75.83,46.22,12,Argeș 0-1 CFR Cluj,2026-04-17
UTA Arad,0.71,3.15,-2.44,0.32,1.65,-1.33,0.4,0.74,-0.34,0.71,2.39,-1.68,0,1,-1,1.44,38.2,44.19,45.36,0.45,0.9,110,18,11,17,24.44,18.89,11.65,5,5,15,3,7,34.3,22.14,89.67,85.4,57.0,33.85,4,Oţelul Galați 1-0 UTA Arad,2026-04-17
Oţelul Galați,3.15,0.71,2.44,1.65,0.32,1.33,0.74,0.4,0.34,2.39,0.71,1.68,1,0,1,-1.44,61.8,55.81,49.19,0.9,0.45,238,15,17,11,18.89,24.44,7.16,5,5,19,8,19,120.6,77.86,15.33,14.6,111.37,66.15,1,Oţelul Galați 1-0 UTA Arad,2026-04-17
Universitatea Craiova,1.4,2.14,-0.74,1.1,2.14,-1.04,0.3,0.0,0.3,1.4,2.14,-0.74,0,4,-4,-3.26,63.9,79.19,49.74,0.52,0.61,288,11,23,9,44.23,14.75,6.84,7,3,24,5,7,165.1,89.29,14.6,16.78,106.94,60.92,0,Universitatea Cluj 4-0 Universitatea Craiova,2026-04-13
Universitatea Cluj,2.14,1.4,0.74,2.14,1.1,1.04,0.0,0.3,-0.3,2.14,1.4,0.74,4,0,4,3.26,36.1,20.81,36.4,0.61,0.52,82,5,9,23,14.75,44.23,15.47,3,7,11,4,15,19.8,10.71,72.4,83.22,68.59,39.08,0,Universitatea Cluj 4-0 Universitatea Craiova,2026-04-13
Argeș,0.3,0.34,-0.04,0.23,0.21,0.02,0.07,0.13,-0.06,0.3,0.34,-0.04,0,0,0,0.04,36.9,37.35,42.22,0.11,0.59,124,3,6,12,54.55,20.34,16.64,6,3,11,5,11,16.5,9.53,79.13,85.15,28.43,21.6,2,Rapid Bucureşti 0-0 Argeș,2026-04-13
Rapid Bucureşti,0.34,0.3,0.04,0.21,0.23,-0.02,0.13,0.07,0.06,0.34,0.3,0.04,0,0,0,-0.04,63.1,62.65,48.68,0.59,0.11,288,12,12,6,20.34,54.55,15.1,3,6,33,9,7,156.6,90.47,13.8,14.85,103.2,78.4,4,Rapid Bucureşti 0-0 Argeș,2026-04-13
Csikszereda,1.29,1.5,-0.21,0.45,1.36,-0.91,0.08,0.14,-0.06,0.53,1.5,-0.97,1,0,1,1.21,38.5,36.84,47.47,0.41,0.87,135,8,8,12,19.51,13.79,10.91,3,5,10,2,13,32.6,20.5,90.27,83.79,72.43,60.13,3,Metaloglobus 0-1 Csikszereda,2026-04-13
Metaloglobus,1.5,1.29,0.21,1.36,0.45,0.91,0.14,0.08,0.06,1.5,0.53,0.97,0,1,-1,-1.21,61.5,63.16,50.65,0.87,0.41,255,16,12,8,13.79,19.51,7.32,5,3,34,8,14,126.4,79.5,17.47,16.21,48.03,39.87,2,Metaloglobus 0-1 Csikszereda,2026-04-13
