Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Portland Hearts of Pine,1.08,2.24,-1.16,0.92,2.24,-1.32,0.16,0.0,0.16,1.08,2.24,-1.16,0,1,-1,0.16,56.6,59.87,47.77,0.41,0.57,240,8,7,13,17.07,22.81,10.47,5,1,20,2,13,85.9,58.24,18.47,14.57,42.57,24.17,2,Sarasota Paradise 1-0 Portland Hearts of Pine,2026-03-28
Sarasota Paradise,2.24,1.08,1.16,2.24,0.92,1.32,0.0,0.16,-0.16,2.24,1.08,1.16,1,0,1,-0.16,43.4,40.13,42.11,0.57,0.41,131,14,13,7,22.81,17.07,18.04,1,5,14,5,12,61.6,41.76,108.27,85.43,133.57,75.83,5,Sarasota Paradise 1-0 Portland Hearts of Pine,2026-03-28
Forward Madison,0.88,1.44,-0.56,0.25,1.27,-1.02,0.63,0.18,0.45,0.88,1.44,-0.56,1,0,1,1.56,35.9,44.12,49.75,0.32,1.23,146,11,7,14,21.88,11.38,15.04,5,6,15,6,11,53.4,25.85,122.33,93.29,103.5,69.34,1,Naples 0-1 Forward Madison,2026-03-28
Naples,1.44,0.88,0.56,1.27,0.25,1.02,0.18,0.63,-0.45,1.44,0.88,0.56,0,1,-1,-1.56,64.1,55.88,43.2,1.23,0.32,195,11,14,7,11.38,21.88,7.96,6,5,19,7,6,153.2,74.15,8.8,6.71,45.77,30.66,2,Naples 0-1 Forward Madison,2026-03-28
Corpus Christi,1.63,3.47,-1.84,1.0,2.63,-1.63,0.63,0.84,-0.21,1.63,3.47,-1.84,1,2,-1,0.84,36.8,42.7,44.63,0.63,1.02,115,10,12,19,19.05,18.63,12.0,2,7,16,3,20,63.1,29.69,77.0,87.37,76.9,36.65,0,Union Omaha 2-1 Corpus Christi,2026-03-28
Union Omaha,3.47,1.63,1.84,2.63,1.0,1.63,0.84,0.63,0.21,3.47,1.63,1.84,2,1,1,-0.84,63.2,57.3,51.47,1.02,0.63,264,14,19,12,18.63,19.05,5.47,7,2,24,6,16,149.4,70.31,11.13,12.63,132.93,63.35,0,Union Omaha 2-1 Corpus Christi,2026-03-28
Fort Wayne,1.89,1.31,0.58,1.89,1.31,0.58,0.0,0.0,0.0,1.89,1.31,0.58,0,2,-2,-2.58,71.5,77.13,48.26,1.06,0.24,298,17,20,6,18.87,25.0,6.05,13,3,25,7,12,200.2,93.68,5.0,3.87,91.63,62.95,4,New York Cosmos 2-0 Fort Wayne,2026-03-28
New York Cosmos,1.31,1.89,-0.58,1.31,1.89,-0.58,0.0,0.0,0.0,1.31,1.89,-0.58,2,0,2,2.58,28.5,22.87,35.14,0.24,1.06,72,4,6,20,25.0,18.87,19.81,3,13,3,1,13,13.5,6.32,124.33,96.13,53.93,37.05,0,New York Cosmos 2-0 Fort Wayne,2026-03-28
Spokane Velocity,1.51,3.75,-2.24,0.55,2.99,-2.44,0.96,0.0,0.96,1.51,2.99,-1.48,0,4,-4,-1.76,58.3,54.88,46.45,0.83,1.07,211,22,12,18,14.46,16.82,7.69,8,5,26,9,8,115.0,55.08,17.93,17.12,73.8,37.05,2,Charlotte Independence 4-0 Spokane Velocity,2026-03-27
Charlotte Independence,3.75,1.51,2.24,2.99,0.55,2.44,0.0,0.96,-0.96,2.99,1.51,1.48,4,0,4,1.76,41.7,45.12,49.88,1.07,0.83,175,10,18,12,16.82,14.46,14.26,5,8,12,4,15,93.8,44.92,86.8,82.88,125.37,62.95,0,Charlotte Independence 4-0 Spokane Velocity,2026-03-27
Richmond Kickers,0.43,2.0,-1.57,0.43,1.63,-1.2,0.0,0.37,-0.37,0.43,2.0,-1.57,0,1,-1,0.57,37.7,45.82,50.64,0.36,1.09,143,8,10,16,27.78,14.68,9.57,5,5,17,4,15,44.6,26.87,82.4,90.95,79.47,48.53,2,One Knoxville 1-0 Richmond Kickers,2026-03-27
One Knoxville,2.0,0.43,1.57,1.63,0.43,1.2,0.37,0.0,0.37,2.0,0.43,1.57,1,0,1,-0.57,62.3,54.18,46.13,1.09,0.36,199,15,16,10,14.68,27.78,5.95,5,5,18,6,14,121.4,73.13,8.2,9.05,84.27,51.47,1,One Knoxville 1-0 Richmond Kickers,2026-03-27
New York Cosmos,1.47,2.17,-0.7,1.47,1.97,-0.5,0.0,0.2,-0.2,1.47,2.17,-0.7,2,3,-1,-0.3,49.4,40.91,40.68,0.45,0.56,141,7,12,17,26.67,30.36,11.68,3,8,12,5,12,42.9,30.23,50.2,42.57,49.63,29.18,0,Greenville Triumph 3-2 New York Cosmos,2026-03-25
Greenville Triumph,2.17,1.47,0.7,1.97,1.47,0.5,0.2,0.0,0.2,2.17,1.47,0.7,3,2,1,0.3,50.6,59.09,46.32,0.56,0.45,181,12,17,12,30.36,26.67,7.8,8,3,14,3,17,99.0,69.77,67.73,57.43,120.47,70.82,4,Greenville Triumph 3-2 New York Cosmos,2026-03-25
Corpus Christi,0.44,1.24,-0.8,0.44,0.89,-0.45,0.0,0.35,-0.35,0.44,1.24,-0.8,0,0,0,0.8,38.9,40.58,40.1,0.3,1.39,106,3,4,18,13.33,12.95,10.68,3,3,14,2,18,19.2,11.46,62.73,79.01,34.13,22.56,1,One Knoxville 0-0 Corpus Christi,2026-03-24
One Knoxville,1.24,0.44,0.8,0.89,0.44,0.45,0.35,0.0,0.35,1.24,0.44,0.8,0,0,0,-0.8,61.1,59.42,48.51,1.39,0.3,226,22,18,4,12.95,13.33,5.98,3,3,26,9,19,148.3,88.54,16.67,20.99,117.17,77.44,1,One Knoxville 0-0 Corpus Christi,2026-03-24
Athletic Club Boise,1.6,1.36,0.24,0.84,1.36,-0.52,0.0,0.0,0.0,0.84,1.36,-0.52,2,3,-1,-1.24,47.8,47.32,44.71,0.68,0.71,194,11,8,16,11.76,22.54,8.02,7,7,16,4,19,63.2,35.63,36.33,36.67,77.37,49.52,0,Union Omaha 3-2 Athletic Club Boise,2026-03-22
Union Omaha,1.36,1.6,-0.24,1.36,0.84,0.52,0.0,0.0,0.0,1.36,0.84,0.52,3,2,1,1.24,52.2,52.68,49.67,0.71,0.68,248,10,16,8,22.54,11.76,7.91,7,7,14,2,14,114.2,64.37,62.73,63.33,78.87,50.48,1,Union Omaha 3-2 Athletic Club Boise,2026-03-22
Portland Hearts of Pine,0.67,0.88,-0.21,0.67,0.8,-0.13,0.0,0.07,-0.07,0.67,0.88,-0.21,0,0,0,0.21,43.0,41.19,47.35,0.3,0.82,171,6,6,21,20.0,25.61,12.31,2,6,8,2,13,66.7,25.54,65.93,69.25,58.83,28.18,1,Alta 0-0 Portland Hearts of Pine,2026-03-21
Alta,0.88,0.67,0.21,0.8,0.67,0.13,0.07,0.0,0.07,0.88,0.67,0.21,0,0,0,-0.21,57.0,58.81,48.76,0.82,0.3,241,18,21,6,25.61,20.0,9.73,6,2,32,9,16,194.5,74.46,29.27,30.75,149.97,71.82,1,Alta 0-0 Portland Hearts of Pine,2026-03-21
