Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Aarau,1.02,1.28,-0.26,1.02,1.1,-0.08,0.0,0.18,-0.18,1.02,1.28,-0.26,3,1,2,2.26,50.1,52.49,49.6,1.1,0.35,237,24,14,19,12.73,54.29,13.1,8,3,13,2,8,116.4,58.14,52.87,59.98,143.2,69.31,1,Etoile Carouge 1-3 Aarau,2025-09-26
Etoile Carouge,1.28,1.02,0.26,1.1,1.02,0.08,0.18,0.0,0.18,1.28,1.02,0.26,1,3,-2,-2.26,49.9,47.51,44.76,0.35,1.1,187,9,19,14,54.29,12.73,15.36,3,8,15,3,10,83.8,41.86,35.27,40.02,63.4,30.69,4,Etoile Carouge 1-3 Aarau,2025-09-26
Xamax,3.33,0.97,2.36,2.47,0.97,1.5,0.1,0.0,0.1,2.57,0.97,1.6,3,1,2,-0.36,68.5,79.04,56.09,1.23,0.18,390,22,20,6,16.26,33.33,9.12,1,5,22,7,13,337.4,97.15,8.07,6.07,235.97,89.2,1,Rapperswil-Jona 1-3 Xamax,2025-09-26
Rapperswil-Jona,0.97,3.33,-2.36,0.97,2.47,-1.5,0.0,0.1,-0.1,0.97,2.57,-1.6,1,3,-2,0.36,31.5,20.96,41.09,0.18,1.23,96,2,6,20,33.33,16.26,17.68,5,1,20,5,10,9.9,2.85,124.87,93.93,28.57,10.8,2,Rapperswil-Jona 1-3 Xamax,2025-09-26
Rapperswil-Jona,2.04,0.72,1.32,2.04,0.72,1.32,0.0,0.0,0.0,2.04,0.72,1.32,1,1,0,-1.32,55.3,55.97,44.09,1.39,0.61,217,14,13,7,9.35,11.48,12.31,3,2,27,5,9,115.8,76.03,27.93,23.99,106.73,57.79,1,Bellinzona 1-1 Rapperswil-Jona,2025-09-13
Bellinzona,0.72,2.04,-1.32,0.72,2.04,-1.32,0.0,0.0,0.0,0.72,2.04,-1.32,1,1,0,1.32,44.7,44.03,45.4,0.61,1.39,179,6,7,13,11.48,9.35,17.3,2,3,9,0,13,36.5,23.97,88.47,76.01,77.97,42.21,0,Bellinzona 1-1 Rapperswil-Jona,2025-09-13
Vaduz,1.69,2.39,-0.7,1.63,2.35,-0.72,0.06,0.04,0.02,1.69,2.39,-0.7,0,1,-1,-0.3,69.4,62.12,48.78,0.91,1.34,354,18,10,16,10.99,11.94,8.17,3,1,14,2,11,141.1,76.39,3.67,2.24,43.47,26.4,1,Aarau 1-0 Vaduz,2025-09-13
Aarau,2.39,1.69,0.7,2.35,1.63,0.72,0.04,0.06,-0.02,2.39,1.69,0.7,1,0,1,0.3,30.6,37.88,49.41,1.34,0.91,178,18,16,10,11.94,10.99,19.83,1,3,29,8,16,43.6,23.61,160.2,97.76,121.2,73.6,6,Aarau 1-0 Vaduz,2025-09-13
Wil,1.01,4.19,-3.18,0.23,2.76,-2.53,0.02,1.43,-1.41,0.25,4.19,-3.94,1,3,-2,1.18,36.1,35.15,46.71,0.28,1.07,133,10,8,20,28.57,18.69,10.66,5,6,11,3,14,30.0,14.04,114.73,95.09,73.43,40.71,0,Xamax 3-1 Wil,2025-09-12
Xamax,4.19,1.01,3.18,2.76,0.23,2.53,1.43,0.02,1.41,4.19,0.25,3.94,3,1,2,-1.18,63.9,64.85,50.57,1.07,0.28,281,19,20,8,18.69,28.57,5.83,6,5,23,7,15,183.7,85.96,5.93,4.91,106.93,59.29,2,Xamax 3-1 Wil,2025-09-12
Yverdon Sport,0.31,1.46,-1.15,0.27,1.46,-1.19,0.05,0.0,0.05,0.31,1.46,-1.15,1,2,-1,0.15,58.8,59.34,48.02,0.47,0.51,292,12,11,11,23.4,21.57,11.24,10,7,15,7,7,105.1,64.68,25.07,20.03,65.83,41.99,1,Etoile Carouge 2-1 Yverdon Sport,2025-09-12
Etoile Carouge,1.46,0.31,1.15,1.46,0.27,1.19,0.0,0.05,-0.05,1.46,0.31,1.15,2,1,1,-0.15,41.2,40.66,48.36,0.51,0.47,198,13,11,11,21.57,23.4,19.25,7,10,17,4,10,57.4,35.32,100.07,79.97,90.93,58.01,1,Etoile Carouge 2-1 Yverdon Sport,2025-09-12
Stade-Lausanne-Ouchy,2.8,2.54,0.26,2.77,1.78,0.99,0.04,0.0,0.04,2.8,1.78,1.02,2,1,1,0.74,67.4,73.97,52.57,1.38,0.26,297,24,20,8,14.49,30.77,5.05,8,8,21,4,16,244.1,93.78,8.07,9.08,186.53,85.33,0,Stade Nyonnais 1-2 Stade-Lausanne-Ouchy,2025-09-12
Stade Nyonnais,2.54,2.8,-0.26,1.78,2.77,-0.99,0.0,0.04,-0.04,1.78,2.8,-1.02,1,2,-1,-0.74,32.6,26.03,38.48,0.26,1.38,84,6,8,20,30.77,14.49,9.31,8,8,11,3,18,16.2,6.22,80.8,90.92,32.07,14.67,1,Stade Nyonnais 1-2 Stade-Lausanne-Ouchy,2025-09-12
Xamax,1.41,4.37,-2.96,1.34,3.48,-2.14,0.07,0.12,-0.05,1.41,3.61,-2.2,1,3,-2,0.96,51.5,66.18,52.86,1.0,1.01,295,14,17,11,17.0,10.89,15.52,4,6,27,6,11,178.8,75.92,58.2,61.44,130.5,60.58,1,Yverdon Sport 3-1 Xamax,2025-08-31
Yverdon Sport,4.37,1.41,2.96,3.48,1.34,2.14,0.12,0.07,0.05,3.61,1.41,2.2,3,1,2,-0.96,48.5,33.82,41.51,1.01,1.0,173,10,11,17,10.89,17.0,15.38,6,4,9,1,11,56.7,24.08,36.53,38.56,84.93,39.42,0,Yverdon Sport 3-1 Xamax,2025-08-31
