Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Manchester City,1.96,0.89,1.07,1.8,0.89,0.91,0.15,0.0,0.15,1.96,0.89,1.07,3,0,3,1.93,62.2,60.07,44.7,0.88,0.26,240,22,15,10,17.05,38.46,9.52,4,4,23,7,11,150.5,67.95,7.8,6.27,119.97,66.33,2,Manchester United 0-3 Manchester City,2026-03-28
Manchester United,0.89,1.96,-1.07,0.89,1.8,-0.91,0.0,0.15,-0.15,0.89,1.96,-1.07,0,3,-3,-1.93,37.8,39.93,46.17,0.26,0.88,146,7,10,15,38.46,17.05,23.05,4,4,10,1,6,71.0,32.05,116.53,93.73,60.9,33.67,1,Manchester United 0-3 Manchester City,2026-03-28
Liverpool,1.57,1.44,0.13,0.42,1.39,-0.97,0.39,0.05,0.34,0.81,1.44,-0.63,3,2,1,0.87,45.5,35.69,40.31,0.3,0.68,130,11,10,18,33.33,26.47,12.1,10,5,11,4,10,67.7,27.42,64.4,49.69,69.9,28.11,0,Everton 2-3 Liverpool,2026-03-28
Everton,1.44,1.57,-0.13,1.39,0.42,0.97,0.05,0.39,-0.34,1.44,0.81,0.63,2,3,-1,-0.87,54.5,64.31,48.56,0.68,0.3,243,16,18,10,26.47,33.33,12.68,5,10,29,8,11,179.2,72.58,65.2,50.31,178.8,71.89,0,Everton 2-3 Liverpool,2026-03-28
Aston Villa,1.35,0.9,0.45,0.84,0.9,-0.06,0.51,0.0,0.51,1.35,0.9,0.45,2,1,1,0.55,64.0,59.93,44.97,0.24,0.59,246,12,12,6,50.0,10.17,8.13,4,12,23,10,8,140.0,76.17,11.67,9.43,100.97,49.67,0,Leicester City 1-2 Aston Villa,2026-03-22
Leicester City,0.9,1.35,-0.45,0.9,0.84,0.06,0.0,0.51,-0.51,0.9,1.35,-0.45,1,2,-1,-0.55,36.0,40.07,47.11,0.59,0.24,145,12,6,12,10.17,50.0,9.87,12,4,7,0,10,43.8,23.83,112.13,90.57,102.33,50.33,0,Leicester City 1-2 Aston Villa,2026-03-22
Liverpool,0.23,0.58,-0.35,0.17,0.39,-0.22,0.05,0.18,-0.13,0.23,0.58,-0.35,0,0,0,0.35,47.7,55.66,47.18,0.81,0.69,216,13,11,9,13.58,13.04,11.53,12,4,28,5,8,108.4,58.03,71.6,72.67,137.0,68.73,0,Brighton & Hove Albion 0-0 Liverpool,2026-03-22
Brighton & Hove Albion,0.58,0.23,0.35,0.39,0.17,0.22,0.18,0.05,0.13,0.58,0.23,0.35,0,0,0,-0.35,52.3,44.34,40.06,0.69,0.81,162,21,9,11,13.04,13.58,11.16,4,12,10,3,11,78.4,41.97,26.93,27.33,62.33,31.27,1,Brighton & Hove Albion 0-0 Liverpool,2026-03-22
Everton,1.05,2.09,-1.04,1.05,1.42,-0.37,0.0,0.67,-0.67,1.05,2.09,-1.04,1,2,-1,0.04,46.4,29.08,36.14,0.91,0.93,105,12,7,15,7.69,16.13,14.64,0,8,12,3,14,38.5,20.8,41.07,44.96,32.63,15.61,0,Manchester United 2-1 Everton,2026-03-21
Manchester United,2.09,1.05,1.04,1.42,1.05,0.37,0.67,0.0,0.67,2.09,1.05,1.04,2,1,1,-0.04,53.6,70.92,49.4,0.93,0.91,238,17,15,7,16.13,7.69,10.55,8,0,20,7,9,146.6,79.2,50.27,55.04,176.43,84.39,2,Manchester United 2-1 Everton,2026-03-21
Tottenham Hotspur,4.2,2.39,1.81,4.0,1.77,2.23,0.2,0.61,-0.41,4.2,2.39,1.81,2,5,-3,-4.81,39.5,32.73,41.54,1.01,1.4,138,18,19,15,18.81,10.71,23.68,2,16,9,5,5,74.3,37.02,82.13,79.38,41.44,18.44,0,Manchester City 5-2 Tottenham Hotspur,2026-03-21
Manchester City,2.39,4.2,-1.81,1.77,4.0,-2.23,0.61,0.2,0.41,2.39,4.2,-1.81,5,2,3,4.81,60.5,67.27,47.1,1.4,1.01,261,23,15,19,10.71,18.81,11.32,16,2,24,5,7,126.4,62.98,21.33,20.62,183.27,81.56,2,Manchester City 5-2 Tottenham Hotspur,2026-03-21
Chelsea,0.98,1.47,-0.49,0.81,0.96,-0.15,0.17,0.51,-0.34,0.98,1.47,-0.49,1,1,0,0.49,57.4,56.42,45.07,0.87,0.35,195,12,13,15,14.94,42.86,8.75,9,7,16,6,6,132.2,58.89,17.67,21.05,109.0,53.51,1,London City Lionesses 1-1 Chelsea,2026-03-21
