Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Riga FC,6.64,0.77,5.87,5.49,0.73,4.76,0.39,0.05,0.34,5.88,0.77,5.11,8,0,8,2.13,71.1,70.44,51.22,2.53,0.55,348,34,24,10,9.49,18.18,6.25,8,4,27,6,10,260.0,85.47,3.13,1.91,143.67,64.76,0,Jelgava 0-8 Riga FC,2026-04-04
Jelgava,0.77,6.64,-5.87,0.73,5.49,-4.76,0.05,0.39,-0.34,0.77,5.88,-5.11,0,8,-8,-2.13,28.9,29.56,48.33,0.55,2.53,128,11,10,24,18.18,9.49,23.05,4,8,18,5,8,44.2,14.53,160.93,98.09,78.17,35.24,0,Jelgava 0-8 Riga FC,2026-04-04
Auda,0.53,1.96,-1.43,0.53,1.54,-1.01,0.0,0.42,-0.42,0.53,1.96,-1.43,1,0,1,2.43,42.0,36.96,40.58,0.36,1.44,132,5,9,19,25.0,13.19,7.18,8,1,4,2,20,23.6,12.87,75.47,84.16,63.27,39.26,1,RFS 0-1 Auda,2026-04-04
RFS,1.96,0.53,1.43,1.54,0.53,1.01,0.42,0.0,0.42,1.96,0.53,1.43,0,1,-1,-2.43,58.0,63.04,46.41,1.44,0.36,223,19,19,9,13.19,25.0,6.43,1,8,30,6,20,159.8,87.13,14.2,15.84,97.9,60.74,0,RFS 0-1 Auda,2026-04-04
Liepāja,1.36,2.34,-0.98,1.36,2.34,-0.98,0.0,0.0,0.0,1.36,2.34,-0.98,0,2,-2,-1.02,71.6,73.99,48.89,0.95,0.61,315,17,14,16,14.74,26.23,4.74,7,8,21,4,11,170.3,84.31,6.33,3.48,70.8,33.96,1,Daugavpils 2-0 Liepāja,2026-04-03
Daugavpils,2.34,1.36,0.98,2.34,1.36,0.98,0.0,0.0,0.0,2.34,1.36,0.98,2,0,2,1.02,28.4,26.01,43.19,0.61,0.95,86,12,16,14,26.23,14.74,14.61,8,7,9,2,24,31.7,15.69,175.8,96.52,137.67,66.04,1,Daugavpils 2-0 Liepāja,2026-04-03
Super Nova,1.75,0.59,1.16,1.58,0.43,1.15,0.17,0.16,0.01,1.75,0.59,1.16,2,1,1,-0.16,46.9,61.23,48.56,0.8,0.1,179,16,13,8,16.25,80.0,8.24,5,5,14,2,14,105.6,66.84,46.0,75.5,137.43,87.09,7,Ogre United 1-2 Super Nova,2026-04-03
Ogre United,0.59,1.75,-1.16,0.43,1.58,-1.15,0.16,0.17,-0.01,0.59,1.75,-1.16,1,2,-1,0.16,53.1,38.77,40.78,0.1,0.8,142,9,8,13,80.0,16.25,9.6,5,5,19,3,16,52.4,33.16,14.93,24.5,20.37,12.91,1,Ogre United 1-2 Super Nova,2026-04-03
Super Nova,1.23,2.17,-0.94,1.07,2.13,-1.06,0.15,0.04,0.11,1.23,2.17,-0.94,2,1,1,1.94,34.8,44.41,49.39,0.51,0.81,139,14,12,11,23.53,13.58,8.7,6,8,18,5,14,79.2,51.46,107.6,100.0,187.23,94.44,4,Tukums 1-2 Super Nova,2026-03-22
Tukums,2.17,1.23,0.94,2.13,1.07,1.06,0.04,0.15,-0.11,2.17,1.23,0.94,1,2,-1,-1.94,65.2,55.59,45.9,0.81,0.51,212,8,11,12,13.58,23.53,5.05,8,6,33,8,17,74.7,48.54,0.0,0.0,11.03,5.56,1,Tukums 1-2 Super Nova,2026-03-22
Grobiņa,1.03,1.06,-0.03,1.01,1.06,-0.05,0.03,0.0,0.03,1.03,1.06,-0.03,1,0,1,1.03,38.7,28.65,42.97,0.36,0.95,127,7,6,12,16.67,12.63,10.14,4,7,11,3,25,13.9,6.86,62.07,70.64,40.8,25.45,2,Jelgava 0-1 Grobiņa,2026-03-21
Jelgava,1.06,1.03,0.03,1.06,1.01,0.05,0.0,0.03,-0.03,1.06,1.03,0.03,0,1,-1,-1.03,61.3,71.35,50.91,0.95,0.36,294,19,12,6,12.63,16.67,6.06,7,4,32,4,16,188.7,93.14,25.8,29.36,119.53,74.55,1,Jelgava 0-1 Grobiņa,2026-03-21
Daugavpils,0.79,5.16,-4.37,0.58,4.58,-4.0,0.21,0.58,-0.37,0.79,5.16,-4.37,1,4,-3,1.37,26.9,28.47,40.77,0.27,1.56,85,3,8,19,29.63,12.18,20.46,2,11,9,1,13,5.5,3.1,197.93,99.63,57.2,33.4,0,RFS 4-1 Daugavpils,2026-03-21
RFS,5.16,0.79,4.37,4.58,0.58,4.0,0.58,0.21,0.37,5.16,0.79,4.37,4,1,3,-1.37,73.1,71.53,42.18,1.56,0.27,237,24,19,8,12.18,29.63,6.61,11,2,18,6,8,172.2,96.9,0.73,0.37,114.06,66.6,0,RFS 4-1 Daugavpils,2026-03-21
Liepāja,3.69,0.54,3.15,2.59,0.54,2.05,0.34,0.0,0.34,2.93,0.54,2.39,1,0,1,-2.15,69.3,72.79,46.35,1.21,0.3,272,36,19,9,15.7,30.0,4.9,10,4,15,6,13,196.8,96.05,6.07,3.87,111.73,62.36,8,Ogre United 0-1 Liepāja,2026-03-20
Ogre United,0.54,3.69,-3.15,0.54,2.59,-2.05,0.0,0.34,-0.34,0.54,2.93,-2.39,0,1,-1,2.15,30.7,27.21,41.12,0.3,1.21,94,3,9,19,30.0,15.7,11.81,4,10,12,0,22,8.1,3.95,150.67,96.13,67.43,37.64,2,Ogre United 0-1 Liepāja,2026-03-20
Riga FC,3.06,1.75,1.31,3.06,0.99,2.07,0.0,0.0,0.0,3.06,0.99,2.07,2,1,1,-0.31,54.8,52.11,46.88,1.2,0.69,195,22,19,14,15.83,20.29,5.55,6,9,23,3,18,110.7,57.6,28.27,27.25,90.73,48.09,3,Auda 1-2 Riga FC,2026-03-20
Auda,1.75,3.06,-1.31,0.99,3.06,-2.07,0.0,0.0,0.0,0.99,3.06,-2.07,1,2,-1,0.31,45.2,47.89,48.12,0.69,1.2,173,9,14,19,20.29,15.83,6.28,9,6,11,2,22,81.5,42.4,75.47,72.75,97.93,51.91,0,Auda 1-2 Riga FC,2026-03-20
Tukums,1.63,0.76,0.87,1.39,0.74,0.65,0.25,0.02,0.23,1.63,0.76,0.87,1,1,0,-0.87,44.9,50.0,48.5,0.86,0.75,187,16,16,13,18.6,17.33,10.82,12,7,21,4,9,96.5,45.71,63.33,74.39,141.1,67.39,1,Ogre United 1-1 Tukums,2026-03-15
Ogre United,0.76,1.63,-0.87,0.74,1.39,-0.65,0.02,0.25,-0.23,0.76,1.63,-0.87,1,1,0,0.87,55.1,50.0,43.78,0.75,0.86,177,14,13,16,17.33,18.6,10.84,7,12,20,7,9,114.6,54.29,21.8,25.61,68.27,32.61,0,Ogre United 1-1 Tukums,2026-03-15
Jelgava,1.85,0.77,1.08,1.83,0.59,1.24,0.02,0.18,-0.16,1.85,0.77,1.08,1,1,0,-1.08,53.6,60.47,52.45,0.42,0.4,222,15,15,16,35.71,40.0,7.33,7,3,25,8,19,130.0,70.65,41.6,61.47,160.73,76.93,4,Super Nova 1-1 Jelgava,2026-03-15
Super Nova,0.77,1.85,-1.08,0.59,1.83,-1.24,0.18,0.02,0.16,0.77,1.85,-1.08,1,1,0,1.08,46.4,39.53,45.66,0.4,0.42,143,10,16,15,40.0,35.71,10.96,3,7,28,6,11,54.0,29.35,26.07,38.53,48.2,23.07,3,Super Nova 1-1 Jelgava,2026-03-15
