Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Vanspor,3.78,1.05,2.73,3.56,0.14,3.42,0.22,0.15,0.07,3.78,0.29,3.49,4,2,2,-0.73,67.8,67.95,47.87,1.28,0.35,241,18,21,10,16.41,28.57,6.63,5,2,12,3,9,182.0,91.73,6.0,5.69,153.8,87.72,1,Adana Demirspor 2-4 Vanspor,2025-10-25
Adana Demirspor,1.05,3.78,-2.73,0.14,3.56,-3.42,0.15,0.22,-0.07,0.29,3.78,-3.49,2,4,-2,0.73,32.2,32.05,47.05,0.35,1.28,121,3,10,21,28.57,16.41,16.44,2,5,12,2,13,16.4,8.27,99.53,94.31,21.53,12.28,0,Adana Demirspor 2-4 Vanspor,2025-10-25
Manisa FK,1.43,1.76,-0.33,0.89,1.76,-0.87,0.54,0.0,0.54,1.43,1.76,-0.33,0,0,0,0.33,46.3,43.54,45.68,0.51,1.09,171,12,14,14,27.45,12.84,14.63,6,6,13,5,7,72.2,39.5,88.27,76.23,86.27,57.44,0,Sarıyer 0-0 Manisa FK,2025-10-25
Sarıyer,1.76,1.43,0.33,1.76,0.89,0.87,0.0,0.54,-0.54,1.76,1.43,0.33,0,0,0,-0.33,53.7,56.46,46.17,1.09,0.51,211,12,14,14,12.84,27.45,10.32,6,6,16,3,10,110.6,60.5,27.53,23.77,63.93,42.56,2,Sarıyer 0-0 Manisa FK,2025-10-25
Hatayspor,0.91,2.34,-1.43,0.52,1.0,-0.48,0.39,0.58,-0.19,0.91,1.58,-0.67,1,1,0,1.43,29.8,18.51,40.95,0.51,1.08,66,4,5,14,9.8,12.96,31.64,0,9,5,2,9,14.0,5.26,73.93,80.95,12.5,9.9,1,Sivasspor 1-1 Hatayspor,2025-10-24
Sivasspor,2.34,0.91,1.43,1.0,0.52,0.48,0.58,0.39,0.19,1.58,0.91,0.67,1,1,0,-1.43,70.2,81.49,57.34,1.08,0.51,371,17,14,5,12.96,9.8,5.41,9,0,58,7,13,252.3,94.74,17.4,19.05,113.77,90.1,1,Sivasspor 1-1 Hatayspor,2025-10-24
Ümraniyespor,0.52,3.2,-2.68,0.52,2.44,-1.92,0.0,0.0,0.0,0.52,2.44,-1.92,0,2,-2,0.68,41.5,39.32,48.83,0.35,1.35,170,2,6,15,17.14,11.11,11.31,7,2,13,2,11,37.2,17.39,70.0,73.28,34.03,18.77,0,Erzurumspor FK 2-0 Ümraniyespor,2025-10-24
Erzurumspor FK,3.2,0.52,2.68,2.44,0.52,1.92,0.0,0.0,0.0,2.44,0.52,1.92,2,0,2,-0.68,58.5,60.68,51.54,1.35,0.35,257,25,15,6,11.11,17.14,9.63,2,7,25,5,13,176.7,82.61,25.53,26.72,147.23,81.23,1,Erzurumspor FK 2-0 Ümraniyespor,2025-10-24
Bandırmaspor,2.13,1.72,0.41,1.74,1.39,0.35,0.39,0.34,0.05,2.13,1.72,0.41,1,1,0,-0.41,41.2,35.86,44.25,0.22,0.85,169,5,7,14,31.82,16.47,13.69,7,4,12,3,11,43.1,20.32,68.0,75.39,65.27,31.97,2,İstanbulspor 1-1 Bandırmaspor,2025-10-20
İstanbulspor,1.72,2.13,-0.41,1.39,1.74,-0.35,0.34,0.39,-0.05,1.72,2.13,-0.41,1,1,0,0.41,58.8,64.14,48.72,0.85,0.22,277,11,14,7,16.47,31.82,15.3,4,7,19,3,7,169.0,79.68,22.2,24.61,138.87,68.03,1,İstanbulspor 1-1 Bandırmaspor,2025-10-20
